id,,Класс,Регион,Задача 1,Задача 2,Задача 3,Задача 4,Задача 5,Сумма,Статус
4998,8,Новосибирская 7,,7,7,0,0,21,Участник
5004,8,Ханты-Мансийский Автономный округ7 - Югра,,7,7,0,0,21,Участник
6039,8,Новосибирская 7,,7,0,0,7,21,Участник
6318,8,Тюменская 7,,7,7,0,0,21,Участник
6461,8,Москва 7,,7,0,0,7,21,Участник
6552,8,Московская 7,,7,7,0,0,21,Участник
6986,8,Новосибирская 7,,7,7,0,0,21,Участник
7295,8,Курганская 7,,7,0,0,7,21,Участник
7526,8,Пензенская 7,,7,7,0,0,21,Участник
7713,8,Новосибирская 7,,7,7,0,0,21,Участник
8272,8,Новосибирская 7,,7,7,0,0,21,Участник
8953,8,Иркутская 7,,7,0,0,7,21,Участник
9546,8,Саха /Якутия/ 7,,7,7,0,0,21,Участник
9742,8,Новосибирская 7,,7,7,0,0,21,Участник
10452,8,Томская 7,,7,7,0,0,21,Участник
12226,8,Новосибирская 7,,7,7,0,0,21,Участник
14523,8,Алтайский 7,,7,7,0,0,21,Участник
14753,8,Новосибирская 7,,7,0,0,7,21,Участник
17616,8,Новосибирская 7,,7,7,0,0,21,Участник
17958,8,Челябинская 7,,7,7,0,0,21,Участник
18432,8,Иркутская 7,,7,7,0,0,21,Участник
20019,8,Челябинская 7,,7,7,0,0,21,Участник
22301,8,Новосибирская 7,,7,7,0,0,21,Участник
23141,8,Ямало-Ненецкий 7,,7,7,0,0,21,Участник
23353,8,Саратовская 7,,7,7,0,0,21,Участник
24000,8,Свердловская 7,,7,7,0,0,21,Участник
29340,8,Алтайский 7,,7,0,0,7,21,Участник
32899,8,Курганская 7,,7,7,0,0,21,Участник
4203,8,Мордовия 7,,7,6,0,0,20,Участник
9030,8,Новосибирская 7,,6,7,0,0,20,Участник
28851,8,Байконур 7,,6,0,0,7,20,Участник
5312,8,Вологодская,7,3,7,2,0,19,Участник
13290,8,Алтайский,7,2,7,1,2,19,Участник
14851,8,Алтайский,7,5,7,0,0,19,Участник
9398,8,Кемеровская область - Кузбасс,7,7,0,2,2,18,Участник
14691,8,Алтайский,0,7,7,2,2,18,Участник
16975,8,Иркутская,7,7,2,2,0,18,Участник
22262,8,Алтайский,7,2,7,2,0,18,Участник
2120,8,Приморский,7,7,1,2,0,17,Участник
2561,8,Московская,3,7,7,0,0,17,Участник
2816,8,Краснодарский,7,7,1,2,0,17,Участник
5745,8,Сахалинская,7,7,1,2,0,17,Участник
7534,8,Пензенская,7,7,3,0,0,17,Участник
17275,8,Московская,7,7,1,2,0,17,Участник
21200,8,Новосибирская,7,7,1,2,0,17,Участник
1984,8,Новосибирская,7,7,0,0,2,16,Участник
2893,8,Краснодарский,0,7,7,2,0,16,Участник
3130,8,Краснодарский,7,7,0,2,0,16,Участник
3709,8,Новосибирская,7,7,1,1,0,16,Участник
3996,8,Новосибирская,0,7,7,2,0,16,Участник
4959,8,Новосибирская,0,7,0,2,7,16,Участник
8245,8,Тюменская,0,7,7,0,2,16,Участник
11209,8,Алтайский,7,7,0,0,2,16,Участник
13319,8,Кемеровская область - Кузбасс,7,7,0,2,0,16,Участник
14752,8,Кемеровская область - Кузбасс,7,7,0,2,0,16,Участник
21704,8,Воронежская,7,7,0,2,0,16,Участник
30704,8,Еврейская,0,7,7,2,0,16,Участник
32812,8,Свердловская,7,7,0,0,2,16,Участник
568,8,Новосибирская,7,3,0,5,0,15,Участник
2972,8,Новосибирская,7,1,7,0,0,15,Участник
3348,8,Пензенская,7,7,1,0,0,15,Участник
10076,8,Новосибирская,7,7,1,0,0,15,Участник
11576,8,Бурятия,7,7,1,0,0,15,Участник
13408,8,Новосибирская,7,7,1,0,0,15,Участник
14680,8,Бурятия,7,7,1,0,0,15,Участник
21948,8,Челябинская,7,7,1,0,0,15,Участник
23245,8,Курганская,7,7,1,0,0,15,Участник
28345,8,Новосибирская,7,7,1,0,0,15,Участник
3484,8,Новосибирская,0,7,0,0,7,14,Участник
4116,8,Пензенская,0,7,7,0,0,14,Участник
4141,8,Мордовия,7,7,0,0,0,14,Участник
5359,8,Томская,0,7,7,0,0,14,Участник
6078,8,Иркутская,0,7,1,0,6,14,Участник
6829,8,Краснодарский,0,7,7,0,0,14,Участник
7108,8,Новосибирская,7,7,0,0,0,14,Участник
7507,8,Краснодарский,0,7,7,0,0,14,Участник
7729,8,Иркутская,0,7,7,0,0,14,Участник
8289,8,Новосибирская,7,7,0,0,0,14,Участник
12689,8,Курганская,0,7,0,0,7,14,Участник
13686,8,Бурятия,7,7,0,0,0,14,Участник
14239,8,Вологодская,0,7,7,0,0,14,Участник
14530,8,Челябинская,7,7,0,0,0,14,Участник
15326,8,Новосибирская,7,7,0,0,0,14,Участник
15552,8,Новосибирская,7,7,0,0,0,14,Участник
18036,8,Челябинская,0,7,7,0,0,14,Участник
18161,8,Алтайский,7,0,7,0,0,14,Участник
18171,8,Алтайский,0,7,7,0,0,14,Участник
18593,8,Новосибирская,0,7,7,0,0,14,Участник
19571,8,Саха /Якутия/,7,7,0,0,0,14,Участник
19974,8,Новосибирская,7,7,0,0,0,14,Участник
20763,8,Ямало-Ненецкий,7,7,0,0,0,14,Участник
22010,8,Курганская,0,7,7,0,0,14,Участник
22202,8,Саха /Якутия/,7,7,0,0,0,14,Участник
22612,8,Курганская,0,7,7,0,0,14,Участник
22853,8,Новосибирская,7,7,0,0,0,14,Участник
23511,8,Красноярский,0,7,7,0,0,14,Участник
25144,8,Иркутская,7,7,0,0,0,14,Участник
25668,8,Саха /Якутия/,7,5,0,0,2,14,Участник
26196,8,Тыва,7,7,0,0,0,14,Участник
26489,8,Челябинская,0,7,7,0,0,14,Участник
26864,8,Вологодская,0,7,7,0,0,14,Участник
29342,8,Алтайский,7,7,0,0,0,14,Участник
29358,8,Челябинская,0,7,7,0,0,14,Участник
33286,8,Краснодарский,7,7,0,0,0,14,Участник
9558,8,Алтайский,7,5,1,0,0,13,Участник
5225,8,Пензенская,7,4,1,0,0,12,Участник
14102,8,Кемеровская область - Кузбасс,0,7,5,0,0,12,Участник
26600,8,Алтайский,7,2,1,2,0,12,Участник
28960,8,Бурятия,0,5,0,0,7,12,Участник
4696,8,Новосибирская,7,2,0,2,0,11,Участник
6859,8,Сахалинская,7,2,0,2,0,11,Участник
7349,8,Московская,0,7,0,2,2,11,Участник
22662,8,Ямало-Ненецкий,0,7,2,2,0,11,Участник
29061,8,Курганская,0,7,2,2,0,11,Участник
2843,8,Краснодарский,0,7,1,2,0,10,Участник
11603,8,Новосибирская,7,1,0,2,0,10,Участник
14513,8,Саха /Якутия/,7,3,0,0,0,10,Участник
23867,8,Саха /Якутия/,7,2,1,0,0,10,Участник
31652,8,Кемеровская область - Кузбасс,7,0,1,2,0,10,Участник
3018,8,Красноярский,7,0,0,2,0,9,Участник
8041,8,Омская,0,7,0,2,0,9,Участник
9453,8,Алтайский,7,1,1,0,0,9,Участник
10905,8,Алтайский,0,7,0,2,0,9,Участник
13889,8,Новосибирская,0,7,0,2,0,9,Участник
14667,8,Забайкальский,7,1,1,0,0,9,Участник
18764,8,Кемеровская область - Кузбасс,7,1,1,0,0,9,Участник
22150,8,Курганская,0,7,0,0,2,9,Участник
25560,8,Челябинская,0,7,2,0,0,9,Участник
26782,8,Красноярский,7,0,1,1,0,9,Участник
1626,8,Московская,0,7,1,0,0,8,Участник
1787,8,Новосибирская,0,7,1,0,0,8,Участник
2355,8,Краснодарский,7,1,0,0,0,8,Участник
4393,8,Забайкальский,7,0,1,0,0,8,Участник
8000,8,Сахалинская,7,0,1,0,0,8,Участник
8377,8,Новосибирская,7,0,1,0,0,8,Участник
9082,8,Саха /Якутия/,0,7,1,0,0,8,Участник
10173,8,Новосибирская,7,1,0,0,0,8,Участник
14351,8,Московская,0,7,1,0,0,8,Участник
14653,8,Забайкальский,0,7,1,0,0,8,Участник
15174,8,Новосибирская,0,7,1,0,0,8,Участник
15846,8,Вологодская,7,0,1,0,0,8,Участник
25471,8,Забайкальский,0,7,1,0,0,8,Участник
28779,8,Татарстан,0,7,1,0,0,8,Участник
28825,8,Иркутская,0,7,1,0,0,8,Участник
29384,8,Красноярский,7,0,1,0,0,8,Участник
29907,8,Амурская,7,0,1,0,0,8,Участник
29967,8,Новосибирская,0,7,1,0,0,8,Участник
31381,8,Свердловская,0,7,1,0,0,8,Участник
31576,8,Новосибирская,0,7,1,0,0,8,Участник
1885,8,Кемеровская область - Кузбасс,0,7,0,0,0,7,Участник
3885,8,Новосибирская,0,7,0,0,0,7,Участник
4043,8,Новосибирская,0,7,0,0,0,7,Участник
5223,8,Новосибирская,7,0,0,0,0,7,Участник
5545,8,Республика Казахстан,0,7,0,0,0,7,Участник
5944,8,Новосибирская,7,0,0,0,0,7,Участник
8046,8,Новосибирская,7,0,0,0,0,7,Участник
18390,8,Саха /Якутия/,0,7,0,0,0,7,Участник
18508,8,Челябинская,0,7,0,0,0,7,Участник
19536,8,Саха /Якутия/,0,7,0,0,0,7,Участник
20951,8,Новосибирская,0,7,0,0,0,7,Участник
22156,8,Курганская,0,7,0,0,0,7,Участник
23213,8,Томская,7,0,0,0,0,7,Участник
28227,8,Челябинская,0,0,7,0,0,7,Участник
32031,8,Свердловская,0,7,0,0,0,7,Участник
3795,8,Новосибирская,0,2,2,2,0,6,Участник
4212,8,Пензенская,0,3,1,2,0,6,Участник
9416,8,Забайкальский,0,5,1,0,0,6,Участник
10343,8,Саха /Якутия/ 0,,2,1,0,2,5,Участник
14109,8,Челябинская 0,,2,2,0,0,4,Участник
20308,8,Челябинская 0,,3,1,0,0,4,Участник
149,8,Иркутская 0,,2,1,0,0,3,Участник
489,8,Краснодарский 0,,3,0,0,0,3,Участник
3680,8,Вологодская 0,,3,0,0,0,3,Участник
12490,8,Новосибирская 0,,2,1,0,0,3,Участник
14395,8,Алтайский 0,,0,1,2,0,3,Участник
17138,8,Алтайский 0,,3,0,0,0,3,Участник
22185,8,Саха /Якутия/ 0,,3,0,0,0,3,Участник
2259,8,Новосибирская 0,,2,0,0,0,2,Участник
7139,8,Новосибирская 0,,2,0,0,0,2,Участник
7708,8,Сахалинская 0,,2,0,0,0,2,Участник
14868,8,Кемеровская область - Кузбасс 0,,0,0,2,0,2,Участник
31505,8,Ханты-Мансийский Автономный округ0 - Югра,,2,0,0,0,2,Участник
8083,8,Краснодарский 0,,1,0,0,0,1,Участник
9674,8,Вологодская 0,,1,0,0,0,1,Участник
10881,8,Кемеровская область - Кузбасс 0,,1,0,0,0,1,Участник
14832,8,Московская 0,,1,0,0,0,1,Участник
19543,8,Саха /Якутия/ 0,,1,0,0,0,1,Участник
23684,8,Алтайский 0,,1,0,0,0,1,Участник
23794,8,Татарстан 0,,0,1,0,0,1,Участник
25751,8,Новосибирская 0,,1,0,0,0,1,Участник
28200,8,Свердловская 0,,0,1,0,0,1,Участник
29409,8,Челябинская 0,,0,1,0,0,1,Участник
7141,8,Новосибирская 0,,0,0,0,0,0,Участник
8303,8,Кемеровская область - Кузбасс 0,,0,0,0,0,0,Участник
8342,8,Новосибирская 0,,0,0,0,0,0,Участник
10699,8,Новосибирская 0,,0,0,0,0,0,Участник
14477,8,Томская 0,,0,0,0,0,0,Участник
19221,8,Кемеровская область - Кузбасс 0,,0,0,0,0,0,Участник
19540,8,Саха /Якутия/ 0,,0,0,0,0,0,Участник
21414,8,Забайкальский 0,,0,0,0,0,0,Участник
21425,8,Саха /Якутия/ 0,,0,0,0,0,0,Участник
28679,8,Алтайский 0,,0,0,0,0,0,Участник
28714,8,Республика Саха Якутия 0,,0,0,0,0,0,Участник
29204,8,Красноярский 0,,0,0,0,0,0,Участник
32252,8,Кемеровская область - Кузбасс 0,,0,0,0,0,0,Участник
4751,9,Татарстан 7,,7,7,7,7,35,Победитель
12106,9,Тюменская 7,,7,7,7,7,35,Победитель
15031,9,Татарстан 7,,7,7,7,7,35,Победитель
16702,9,Тюменская 7,,7,7,7,7,35,Победитель
23396,9,Курганская 7,,7,7,7,7,35,Победитель
28854,9,Курганская 7,,7,7,7,7,35,Победитель
917,9,Алтайский 7,,7,6,7,7,34,Победитель
1718,9,Новосибирская 5,,7,7,7,7,33,Победитель
12535,9,Курганская 7,,7,7,7,3,31,Победитель
15112,9,Тюменская 7,,7,2,7,7,30,Победитель
22687,9,Республика Казахстан 7,,7,2,7,7,30,Победитель
3522,9,Новосибирская 7,,7,5,7,3,29,Победитель
3525,9,Челябинская 7,,7,0,7,7,28,Призёр_2
7318,9,Мордовия 7,,7,7,0,7,28,Призёр_2
15447,9,Татарстан 4,,7,7,7,3,28,Призёр_2
16388,9,Татарстан 7,,0,7,7,7,28,Призёр_2
18119,9,Татарстан 7,,7,7,7,0,28,Призёр_2
21889,9,Челябинская 7,,7,7,7,0,28,Призёр_2
22813,9,Курганская 7,,7,7,7,0,28,Призёр_2
22904,9,Вологодская 7,,7,7,7,0,28,Призёр_2
16646,9,Нижегородская 7,,0,6,7,7,27,Призёр_2
2185,9,Свердловская 7,,7,4,0,7,25,Призёр_2
1371,9,Мордовия 7,,7,7,0,3,24,Призёр_2
3546,9,Красноярский 5,,7,7,2,3,24,Призёр_2
9031,9,Новосибирская 5,,7,7,2,3,24,Призёр_2
12591,9,Челябинская 7,,7,7,0,3,24,Призёр_2
14859,9,Кемеровская область - Кузбасс 7,,7,7,0,3,24,Призёр_2
21034,9,Вологодская 7,,7,0,7,3,24,Призёр_2
23312,9,Алтайский 7,,0,7,7,3,24,Призёр_2
9604,9,Тюменская 7,,7,2,7,0,23,Призёр_3
18603,9,Омская,7,7,2,0,7,23,Призёр_3
23370,9,Курганская,7,7,2,7,0,23,Призёр_3
1869,9,Мордовия,5,7,2,7,0,21,Призёр_3
3897,9,Иркутская,7,7,7,0,0,21,Призёр_3
9590,9,Тюменская,7,0,7,7,0,21,Призёр_3
9893,9,Тюменская,7,7,7,0,0,21,Призёр_3
15898,9,Липецкая,7,7,0,4,3,21,Призёр_3
17130,9,Бурятия,7,7,2,5,0,21,Призёр_3
22524,9,Красноярский,7,7,0,7,0,21,Призёр_3
28856,9,Курганская,7,7,0,7,0,21,Призёр_3
30866,9,Республика Казахстан,7,7,0,7,0,21,Призёр_3
8597,9,Курганская,7,0,6,7,0,20,Призёр_3
25381,9,Москва,7,7,2,2,2,20,Призёр_3
13793,9,Бурятия,7,7,2,0,3,19,Призёр_3
20944,9,Новосибирская,7,0,7,2,3,19,Призёр_3
24860,9,Новосибирская,7,0,7,0,5,19,Призёр_3
10607,9,Новосибирская,7,0,0,7,3,17,Призёр_3
12247,9,Вологодская,7,7,2,0,1,17,Призёр_3
14055,9,Калининградская,7,0,7,0,3,17,Призёр_3
18234,9,Камчатский,7,7,0,0,3,17,Призёр_3
21523,9,Челябинская,0,7,7,0,3,17,Призёр_3
6145,9,Вологодская,6,0,0,7,3,16,Участник
7996,9,Тюменская,7,7,0,2,0,16,Участник
9043,9,Забайкальский,7,0,7,0,2,16,Участник
9143,9,Кемеровская область - Кузбасс,7,7,2,0,0,16,Участник
11984,9,Новосибирская,7,0,7,2,0,16,Участник
3930,9,Мордовия,6,0,2,7,0,15,Участник
9900,9,Мордовия,2,7,2,2,2,15,Участник
12138,9,Новосибирская,4,7,2,2,0,15,Участник
13668,9,Новосибирская,7,0,5,2,1,15,Участник
18073,9,Вологодская,0,7,7,0,1,15,Участник
3952,9,Мордовия,7,7,0,0,0,14,Участник
6612,9,Саха /Якутия/,7,0,7,0,0,14,Участник
6777,9,Саха /Якутия/,4,0,7,0,3,14,Участник
10946,9,Новосибирская,7,7,0,0,0,14,Участник
11442,9,Забайкальский,7,0,7,0,0,14,Участник
12391,9,Курганская,7,7,0,0,0,14,Участник
18582,9,Алтайский,7,7,0,0,0,14,Участник
18801,9,Алтайский,7,0,7,0,0,14,Участник
23495,9,Омская,7,0,0,7,0,14,Участник
33313,9,Башкортостан,5,0,0,2,7,14,Участник
2439,9,Кемеровская область - Кузбасс,4,7,0,2,0,13,Участник
11798,9,Саратовская,7,0,2,0,4,13,Участник
12188,9,Вологодская,7,0,0,6,0,13,Участник
18686,9,Чувашская Республика,7,0,2,2,2,13,Участник
2537,9,Новосибирская,7,0,2,0,3,12,Участник
4195,9,Мордовия,7,0,2,0,3,12,Участник
9017,9,Новосибирская,7,0,0,2,3,12,Участник
9210,9,Свердловская,7,0,0,2,3,12,Участник
14114,9,Вологодская,7,0,2,0,3,12,Участник
14346,9,Бурятия,7,0,2,0,3,12,Участник
14781,9,Московская,5,0,7,0,0,12,Участник
15945,9,Новосибирская,7,0,2,0,3,12,Участник
31427,9,Новосибирская,7,0,2,2,1,12,Участник
33257,9,Москва,5,0,0,7,0,12,Участник
4798,9,Новосибирская,7,0,2,0,2,11,Участник
4899,9,Новосибирская,7,0,0,2,2,11,Участник
6666,9,Камчатский,7,0,2,2,0,11,Участник
8717,9,Саха /Якутия/,4,0,7,0,0,11,Участник
13424,9,Кемеровская область - Кузбасс,7,0,2,2,0,11,Участник
21514,9,Алтайский,7,0,0,4,0,11,Участник
26432,9,Татарстан,4,7,0,0,0,11,Участник
26471,9,Новосибирская,7,0,2,2,0,11,Участник
29179,9,Алтайский,7,0,0,2,2,11,Участник
30121,9,Республика Казахстан,7,0,2,2,0,11,Участник
114,9,Новосибирская,7,0,0,0,3,10,Участник
22331,9,Москва,7,0,0,2,1,10,Участник
1279,9,Новосибирская,7,0,0,2,0,9,Участник
1940,9,Вологодская,7,0,0,2,0,9,Участник
2518,9,Башкортостан,0,7,0,2,0,9,Участник
2652,9,Новосибирская,7,0,0,2,0,9,Участник
3208,9,Чувашская Республика,7,0,0,2,0,9,Участник
3232,9,Челябинская,7,0,0,2,0,9,Участник
4106,9,Мордовия,0,0,2,7,0,9,Участник
6628,9,Новосибирская,7,0,0,2,0,9,Участник
6953,9,Алтайский,7,0,2,0,0,9,Участник
7958,9,Саха /Якутия/,7,0,0,2,0,9,Участник
8088,9,Вологодская,7,0,0,2,0,9,Участник
8321,9,Новосибирская,0,7,2,0,0,9,Участник
8322,9,Новосибирская,7,0,0,2,0,9,Участник
9497,9,Тюменская,7,0,2,0,0,9,Участник
10177,9,Саха /Якутия/,5,0,2,0,2,9,Участник
10477,9,Новосибирская,0,7,2,0,0,9,Участник
10651,9,Кемеровская область - Кузбасс,7,0,0,2,0,9,Участник
10943,9,Новосибирская,7,0,2,0,0,9,Участник
12006,9,Алтайский,7,0,2,0,0,9,Участник
12360,9,Вологодская,7,0,2,0,0,9,Участник
14123,9,Чувашская Республика,7,0,2,0,0,9,Участник
18447,9,Чувашская Республика,7,0,0,2,0,9,Участник
19991,9,Московская,7,0,0,2,0,9,Участник
20255,9,Московская,7,0,0,2,0,9,Участник
24580,9,Новосибирская,0,0,7,2,0,9,Участник
24926,9,Алтайский,7,0,2,0,0,9,Участник
26525,9,Новосибирская,7,0,2,0,0,9,Участник
28573,9,Курганская,5,0,2,2,0,9,Участник
32782,9,Новосибирская,7,0,2,0,0,9,Участник
3608,9,Новосибирская,7,0,0,0,1,8,Участник
4257,9,Краснодарский,7,0,0,0,1,8,Участник
5773,9,Саха /Якутия/,4,0,2,2,0,8,Участник
6960,9,Пензенская,2,0,6,0,0,8,Участник
22440,9,Новосибирская,4,0,0,2,2,8,Участник
25046,9,Кемеровская область - Кузбасс,7,0,0,0,1,8,Участник
73,9,Новосибирская,7,0,0,0,0,7,Участник
464,9,Новосибирская,7,0,0,0,0,7,Участник
1072,9,Хабаровский,0,0,7,0,0,7,Участник
1932,9,Вологодская,7,0,0,0,0,7,Участник
3755,9,Новосибирская,0,7,0,0,0,7,Участник
3818,9,Мордовия,7,0,0,0,0,7,Участник
4465,9,Новосибирская,7,0,0,0,0,7,Участник
4747,9,Липецкая,7,0,0,0,0,7,Участник
5099,9,Мордовия,7,0,0,0,0,7,Участник
7530,9,Пензенская,7,0,0,0,0,7,Участник
7719,9,Тюменская,7,0,0,0,0,7,Участник
7785,9,Иркутская,7,0,0,0,0,7,Участник
7924,9,Новосибирская,7,0,0,0,0,7,Участник
8019,9,Новосибирская,7,0,0,0,0,7,Участник
8149,9,Новосибирская,7,0,0,0,0,7,Участник
9631,9,Челябинская,4,0,3,0,0,7,Участник
11421,9,Тюменская,7,0,0,0,0,7,Участник
11688,9,Кемеровская область - Кузбасс,7,0,0,0,0,7,Участник
12728,9,Московская,7,0,0,0,0,7,Участник
12753,9,Тюменская,0,2,2,2,1,7,Участник
13411,9,Новосибирская,7,0,0,0,0,7,Участник
13877,9,Иркутская,7,0,0,0,0,7,Участник
16155,9,Забайкальский,7,0,0,0,0,7,Участник
16164,9,Иркутская,7,0,0,0,0,7,Участник
16968,9,Новосибирская,0,7,0,0,0,7,Участник
17291,9,Татарстан,5,0,0,0,2,7,Участник
17357,9,Новосибирская,7,0,0,0,0,7,Участник
22462,9,Башкортостан,5,0,2,0,0,7,Участник
22577,9,Челябинская,7,0,0,0,0,7,Участник
26233,9,Забайкальский,0,0,0,7,0,7,Участник
28846,9,Курганская,0,0,7,0,0,7,Участник
28895,9,Курганская,7,0,0,0,0,7,Участник
29058,9,Тюменская,7,0,0,0,0,7,Участник
30011,9,Сахалинская,7,0,0,0,0,7,Участник
1024,9,Краснодарский 6,,0,0,0,0,6,Участник
2201,9,Новосибирская 0,,0,5,0,1,6,Участник
2839,9,Вологодская 4,,0,2,0,0,6,Участник
19116,9,Новосибирская 4,,0,2,0,0,6,Участник
24624,9,Нижегородская 5,,0,0,0,1,6,Участник
