user_id,Класс,Регион,Задача 1,Задача 2,Задача 3,Задача 4,Задача 5,Сумма,Статус
29876,10,Алтайский,-,-,-,-,-,0
29925,10,Ханты-Мансийский Автономный округ - Югра,-,-,-,-,-,0
30034,10,Новосибирская,-,-,-,-,-,0
30185,10,Новосибирская,-,-,-,-,-,0
30211,10,Новосибирская,-,-,-,-,-,0
30297,10,Приморский,-,-,-,-,-,0
30303,10,Кемеровская область - Кузбасс,-,-,-,-,-,0
30374,10,Свердловская,-,-,-,-,-,0
30437,10,Новосибирская,-,-,-,-,-,0
30479,10,Красноярский,-,-,-,-,-,0
30600,10,Кемеровская область - Кузбасс,-,-,-,-,-,0
30613,10,Новосибирская,-,-,-,-,-,0
30660,10,Челябинская,-,-,-,-,-,0
30751,10,Челябинская,-,-,-,-,-,0
30871,10,Кемеровская область - Кузбасс,-,-,-,-,-,0
30899,10,Челябинская,-,-,-,-,-,0
31066,10,Иркутская,-,-,-,-,-,0
31070,10,Иркутская,-,-,-,-,-,0
31124,10,Новосибирская,-,-,-,-,-,0
31290,10,Красноярский,-,-,-,-,-,0
31445,10,Челябинская,-,-,-,-,-,0,
31457,10,Свердловская,-,-,-,-,-,0,
31586,10,Республика Молдова,-,-,-,-,-,0,
31649,10,Ханты-Мансийский Автономный округ - Югра,-,-,-,-,-,0,
31728,10,Свердловская,-,-,-,-,-,0,
31819,10,Красноярский,-,-,-,-,-,0,
31868,10,Красноярский,-,-,-,-,-,0,
31870,10,Красноярский,-,-,-,-,-,0,
31871,10,Красноярский,-,-,-,-,-,0,
31915,10,Красноярский,-,-,-,-,-,0,
31955,10,Иркутская,-,-,-,-,-,0,
32163,10,Челябинская,-,-,-,-,-,0,
32195,10,Иркутская,-,-,-,-,-,0,
32244,10,Челябинская,-,-,-,-,-,0,
32260,10,Новосибирская,-,-,-,-,-,0,
32312,10,Саха /Якутия/,-,-,-,-,-,0,
32413,10,Новосибирская,-,-,-,-,-,0,
32428,10,Новосибирская,-,-,-,-,-,0,
32429,10,Новосибирская,-,-,-,-,-,0,
32435,10,Новосибирская,-,-,-,-,-,0,
32466,10,Новосибирская,-,-,-,-,-,0,
32710,10,Саха /Якутия/,-,-,-,-,-,0,
32728,10,Саха /Якутия/,-,-,-,-,-,0,
32730,10,Приморский,-,-,-,-,-,0,
32740,10,Красноярский,-,-,-,-,-,0,
32926,10,Иркутская,0,0,0,-,0,0,
12553,11,Омская,7,7,7,6,7,34,Победитель
6812,11,Свердловская,6,7,7,5,7,32,Победитель
11670,11,Республика Казахстан,7,7,6,6,6,32,Победитель
24381,11,Свердловская,7,7,5,6,6,31,Победитель
13358,11,Свердловская,7,7,7,6,3,30,Победитель
29976,11,Приморский,7,7,7,6,3,30,Победитель
9624,11,Новосибирская,7,7,2,6,7,29,Победитель
21612,11,Свердловская,6,7,7,6,3,29,Победитель
31357,11,Республика Таджикистан,7,7,4,3,7,28,Победитель
4880,11,Ханты-Мансийский Автономный округ - Югра,7,7,7,6,0,27,Победитель
5839,11,Новосибирская,7,7,2,4,5,25,Победитель
22525,11,Свердловская,6,7,-,5,7,25,Победитель
9774,11,Ханты-Мансийский Автономный округ - Югра,7,7,4,6,0,24,Победитель
12552,11,Омская,6,7,7,4,0,24,Победитель
21513,11,Омская,-,7,7,4,6,24,Победитель
22090,11,Ханты-Мансийский Автономный округ - Югра,6,7,0,5,6,24,Победитель
6943,11,Свердловская,7,7,-,5,4,23,Победитель
10687,11,Свердловская,7,7,2,3,4,23,Победитель
11744,11,Челябинская,-,7,7,7,2,23,Победитель
14939,11,Ханты-Мансийский Автономный округ - Югра,5,7,5,3,3,23,Победитель
16079,11,Новосибирская,7,7,-,5,4,23,Победитель
29364,11,Красноярский,5,7,0,7,4,23,Победитель
242,11,Омская,-,7,5,3,7,22,Победитель
17909,11,Кемеровская область - Кузбасс,7,7,-,6,2,22,Победитель
31361,11,Свердловская,7,7,-,6,2,22,Победитель
31596,11,Челябинская,1,7,6,4,4,22,Победитель
3776,11,Свердловская,6,2,7,6,-,21,Призёр
4829,11,Челябинская,0,7,4,3,7,21,Призёр
5602,11,Новосибирская,5,7,3,5,1,21,Призёр
16766,11,Новосибирская,4,5,0,6,6,21,Призёр
28651,11,Алтайский,6,7,4,-,4,21,Призёр
31028,11,Саха /Якутия/,7,7,0,3,4,21,Призёр
31456,11,Красноярский,7,5,6,3,0,21,Призёр
32953,11,Челябинская,7,7,-,6,1,21,Призёр
1531,11,Свердловская,7,7,2,3,1,20,Призёр
13530,11,Челябинская,1,7,2,4,6,20,Призёр
14988,11,Свердловская,7,7,2,4,-,20,Призёр
21181,11,Бурятия,4,7,6,3,0,20,Призёр
29338,11,Челябинская,-,7,7,6,0,20,Призёр
32676,11,Челябинская,7,7,-,6,0,20,Призёр
2468,11,Свердловская,4,7,-,4,4,19,Призёр
14864,11,Ханты-Мансийский Автономный округ - Югра,2,7,5,3,2,19,Призёр
16024,11,Алтайский,1,7,2,6,3,19,Призёр
19653,11,Кемеровская область - Кузбасс,7,7,-,5,0,19,Призёр
29523,11,Курганская,6,7,-,6,-,19,Призёр
3780,11,Республика Казахстан,0,7,4,6,1,18,Призёр
14453,11,Новосибирская,-,7,2,6,3,18,Призёр
23270,11,Челябинская,2,7,-,6,3,18,Призёр
26610,11,Кемеровская область - Кузбасс,7,7,-,4,0,18,Призёр
30768,11,Свердловская,7,7,-,4,-,18,Призёр
1901,11,Томская,1,7,3,6,0,17,Призёр
3834,11,Красноярский,-,7,-,6,4,17,Призёр
8728,11,Сахалинская,0,7,0,6,4,17,Призёр
6089,11,Челябинская,1,7,-,4,4,16,Призёр
4394,11,Кемеровская область - Кузбасс,2,7,-,5,1,15,
14928,11,Ханты-Мансийский Автономный округ - Югра,1,7,0,3,4,15,
23538,11,Алтайский,0,7,0,3,5,15,
25687,11,Челябинская,7,1,3,3,1,15,
31532,11,Ханты-Мансийский Автономный округ - Югра,1,7,3,3,1,15,
5833,11,Ханты-Мансийский Автономный округ - Югра,0,7,1,3,3,14,
6754,11,Тюменская,1,7,0,4,2,14,
7214,11,Свердловская,0,7,0,7,-,14,
11584,11,Алтайский,0,1,7,6,0,14,
17027,11,Свердловская,7,7,-,-,-,14,
23631,11,Новосибирская,1,1,2,6,4,14,
1666,11,Новосибирская,1,5,4,3,-,13,
2118,11,Республика Узбекистан,-,2,1,3,7,13,
18244,11,Ханты-Мансийский Автономный округ - Югра,1,6,0,3,3,13,
27403,11,Саха /Якутия/,-,7,-,4,2,13,
28346,11,Кемеровская область - Кузбасс,0,7,3,3,-,13,
31590,11,Красноярский,2,7,4,-,-,13,
2308,11,Красноярский,3,5,3,-,1,12,
8746,11,Новосибирская,-,7,2,3,0,12,
11444,11,Бурятия,-,7,0,4,1,12,
22566,11,Республика Беларусь,0,7,2,3,-,12,
1560,11,Бурятия,1,7,-,3,-,11,
4992,11,Тюменская,1,0,0,6,4,11,
17114,11,Бурятия,-,7,1,3,0,11,
20864,11,Бурятия,1,7,-,3,-,11,
24584,11,Томская,3,7,1,-,-,11
26897,11,Иркутская,-,7,1,3,-,11
29918,11,Новосибирская,7,0,-,4,-,11
3798,11,Республика Казахстан,0,7,-,3,-,10
17709,11,Тюменская,-,7,-,3,-,10
20685,11,Республика Узбекистан,1,0,9,0,0,10
23094,11,Камчатский,1,7,-,2,0,10
28434,11,Новосибирская,-,4,0,6,-,10
8396,11,Республика Узбекистан,1,7,0,0,-,8
13635,11,Республика Таджикистан,0,4,-,3,1,8
16917,11,Кемеровская область - Кузбасс,7,-,-,-,1,8
22444,11,Томская,0,2,3,3,-,8
31068,11,Томская,-,7,-,1,-,8
32286,11,Республика Казахстан,1,7,0,0,0,8
32484,11,Тюменская,1,7,-,0,-,8
7290,11,Курганская,0,7,-,-,-,7
30828,11,Курганская,-,7,-,-,-,7
32326,11,Курганская,-,7,-,-,-,7
32801,11,Саха /Якутия/,-,7,-,0,-,7
11578,11,Томская,-,0,-,5,1,6
32964,11,Красноярский,0,-,2,3,0,5
1507,11,Республика Казахстан,0,4,0,0,0,4
30469,11,Курганская,0,3,0,-,-,3
31775,11,Тюменская,0,3,-,-,-,3
2696,11,Забайкальский,1,1,0,0,-,2
30932,11,Республика Таджикистан,0,1,-,-,1,2
4530,11,Хакасия,1,-,-,-,-,1
23647,11,Республика Казахстан,1,0,0,0,0,1
26771,11,Республика Узбекистан,1,0,0,0,0,1
30692,11,Республика Казахстан,0,1,0,0,0,1
30693,11,Республика Казахстан,-,1,0,0,0,1
31108,11,Томская,0,1,-,-,-,1
190,11,Свердловская,-,-,-,-,-,0
212,11,Челябинская,-,-,-,-,-,0
527,11,Новосибирская,-,-,-,-,-,0
534,11,Новосибирская,-,-,-,-,-,0
628,11,Новосибирская,-,-,-,-,-,0
635,11,Новосибирская,-,-,-,-,-,0
805,11,Новосибирская,-,-,-,-,-,0
1457,11,Челябинская,-,-,-,-,-,0
1506,11,Саха /Якутия/,-,-,-,-,-,0
1552,11,Ямало-Ненецкий,-,-,-,-,-,0
1609,11,Новосибирская,-,-,-,-,-,0
1685,11,Челябинская,-,-,-,-,-,0
1742,11,Курганская,-,-,-,-,-,0
1853,11,Красноярский,-,-,-,-,-,0
1962,11,Кемеровская область - Кузбасс,-,-,-,-,-,0
1997,11,Новосибирская,-,-,-,-,-,0
2011,11,Новосибирская,-,-,-,-,-,0
2055,11,Свердловская,-,-,-,-,-,0
2115,11,Новосибирская,-,-,-,-,-,0
2146,11,Новосибирская,-,-,-,-,-,0
2243,11,Новосибирская,-,-,-,-,-,0
2387,11,Свердловская,-,0,-,-,-,0
2565,11,Новосибирская,-,-,-,-,-,0
2856,11,Челябинская,-,-,-,-,-,0
2872,11,Челябинская,-,-,-,-,-,0
2901,11,Новосибирская,-,-,-,-,-,0
3534,11,Омская,-,-,-,-,-,0
3706,11,Свердловская,-,-,-,-,-,0
3721,11,Республика Казахстан,-,-,-,-,-,0
3847,11,Свердловская,-,-,-,-,-,0
3980,11,Кемеровская область - Кузбасс,-,-,-,-,-,0
4396,11,Алтайский,-,-,-,-,-,0
4579,11,Новосибирская,-,-,-,-,-,0
4665,11,Бурятия,-,-,-,-,-,0
4982,11,Новосибирская,-,-,-,-,-,0
5104,11,Свердловская,-,-,-,-,-,0
5607,11,Саха /Якутия/,-,-,-,-,-,0
5631,11,Новосибирская,-,-,-,-,-,0
5697,11,Новосибирская,-,-,-,-,-,0
5702,11,Сахалинская,-,-,-,-,-,0
5785,11,Новосибирская,-,-,-,-,-,0
5852,11,Свердловская,-,-,-,-,-,0
5922,11,Иркутская,-,-,-,-,-,0
6608,11,Саха /Якутия/,-,-,-,-,-,0
6702,11,Хабаровский,-,-,-,-,-,0
6737,11,Алтайский,-,-,-,-,-,0
6758,11,Приморский,-,-,-,-,-,0
7052,11,Забайкальский,-,-,-,-,-,0
7150,11,Иркутская,-,-,-,-,-,0
7153,11,Свердловская,-,-,-,-,-,0
7461,11,Свердловская,-,-,-,-,-,0
7593,11,Свердловская,-,-,-,-,-,0
7793,11,Новосибирская,-,-,-,-,-,0
7926,11,Сахалинская,-,-,-,-,-,0
7955,11,Новосибирская,-,-,-,-,-,0
7985,11,Свердловская,-,-,-,-,-,0
8210,11,Новосибирская,-,-,-,-,-,0
8222,11,Новосибирская,-,-,-,-,-,0
8246,11,Новосибирская,-,-,-,-,-,0
8466,11,Хакасия,-,-,-,-,-,0
8716,11,Свердловская,-,-,-,-,-,0
9789,11,Тюменская,-,-,-,-,-,0
9859,11,Новосибирская,-,-,-,-,-,0
10176,11,Ханты-Мансийский Автономный округ - Югра,-,-,-,-,-,0
10225,11,Новосибирская,-,-,-,-,-,0
10330,11,Кемеровская область - Кузбасс,-,-,-,-,-,0
10382,11,Саха /Якутия/,-,-,-,-,-,0
10586,11,Сахалинская,-,-,-,-,-,0
10730,11,Ямало-Ненецкий,-,-,-,-,-,0
10791,11,Новосибирская,-,-,-,-,-,0
10958,11,Республика Узбекистан,-,-,-,-,-,0
10983,11,Свердловская,-,-,-,-,-,0
11439,11,Республика Узбекистан,-,-,-,-,-,0
11704,11,Саха /Якутия/,-,-,-,-,-,0
11786,11,Республика Узбекистан,0,0,0,0,0,0
11983,11,Забайкальский,-,-,-,-,-,0
12010,11,Новосибирская,-,-,-,-,-,0
12228,11,Свердловская,-,-,-,-,-,0
12235,11,Свердловская,-,-,-,-,-,0
12278,11,Республика Узбекистан,-,-,-,-,-,0
12331,11,Томская,-,-,-,-,-,0
12420,11,Иркутская,-,-,-,-,-,0
12645,11,Республика Узбекистан,-,-,-,-,-,0
12655,11,Челябинская,-,-,-,-,-,0
12780,11,Тюменская,-,-,-,-,-,0
13148,11,Еврейская,-,-,-,-,-,0
13272,11,Новосибирская,-,-,-,-,-,0
13273,11,Кемеровская область - Кузбасс,-,-,-,-,-,0
13324,11,Новосибирская,-,-,-,-,-,0
13682,11,Саха /Якутия/,-,-,-,-,-,0
13893,11,Новосибирская,-,-,-,-,-,0
14145,11,Новосибирская,-,-,-,-,-,0
14302,11,Республика Узбекистан,-,-,-,-,-,0
14323,11,Курганская,-,-,-,-,-,0
14356,11,Сахалинская,-,-,-,-,-,0
14476,11,Алтайский,-,-,-,-,-,0
14508,11,Иркутская,-,-,-,-,-,0
14518,11,Забайкальский,-,-,-,-,-,0
14550,11,Томская,-,-,-,-,-,0
14605,11,Красноярский,-,-,-,-,-,0
14654,11,Красноярский,-,-,-,-,-,0
14812,11,Омская,-,-,-,-,-,0
14927,11,Свердловская,-,-,-,-,-,0
15082,11,Красноярский,-,-,-,-,-,0
15142,11,Камчатский,-,-,-,-,-,0
15147,11,Омская,-,-,-,-,-,0
15155,11,Омская,-,-,-,-,-,0
15675,11,Республика Узбекистан,-,-,-,-,-,0
15961,11,Свердловская,-,-,-,-,-,0
16036,11,Забайкальский,-,-,-,-,-,0
16059,11,Алтайский,-,-,-,-,-,0
16122,11,Забайкальский,-,-,-,-,-,0
16125,11,Новосибирская,-,-,-,-,-,0
16161,11,Алтайский,-,-,-,-,-,0
16204,11,Томская,-,-,-,-,-,0
16230,11,Ханты-Мансийский Автономный округ - Югра,-,-,-,-,-,0
16248,11,Ханты-Мансийский Автономный округ - Югра,-,-,-,-,-,0
16481,11,Алтайский,-,-,-,-,-,0
16983,11,Новосибирская,-,-,-,-,-,0
17226,11,Забайкальский,-,-,-,-,-,0
17277,11,Томская,-,-,-,-,-,0
17610,11,Тюменская,-,-,-,-,-,0
18013,11,Тюменская,-,-,-,-,-,0
18062,11,Республика Казахстан,-,-,-,-,-,0
18150,11,Алтайский,-,-,-,-,-,0
18273,11,Иркутская,-,-,-,-,-,0
18382,11,Новосибирская,-,-,-,-,-,0
18418,11,Республика Казахстан,-,-,-,-,-,0
18534,11,Алтайский,-,-,-,-,-,0
18557,11,Новосибирская,-,-,-,-,-,0
18597,11,Новосибирская,-,-,-,-,-,0
18765,11,Республика Казахстан,-,0,0,0,0,0
19776,11,Омская,-,-,-,-,-,0
20169,11,Алтайский,-,-,-,-,-,0
20391,11,Приморский,-,-,-,-,-,0
20690,11,Иркутская,-,-,-,-,-,0
20710,11,Кемеровская область - Кузбасс,-,-,-,-,-,0
20806,11,Республика Казахстан,-,-,-,-,-,0
20836,11,Челябинская,-,-,-,-,-,0
21433,11,Алтайский,-,-,-,-,-,0
21476,11,Алтай,-,-,-,-,-,0
21569,11,Новосибирская,-,-,-,-,-,0
21754,11,Иркутская,-,-,-,-,-,0
21789,11,Свердловская,-,-,-,-,-,0
21840,11,Алтайский,-,-,-,-,-,0
21913,11,Челябинская,-,-,-,-,-,0
22116,11,Кемеровская область - Кузбасс,-,-,-,-,-,0
22139,11,Курганская,-,-,-,-,-,0
22341,11,Новосибирская,-,-,-,-,-,0
22752,11,Красноярский,-,-,-,-,-,0
22768,11,Ямало-Ненецкий,-,-,-,-,-,0
22785,11,Забайкальский,-,-,-,-,-,0
22895,11,Новосибирская,-,-,-,-,-,0
22913,11,Омская,-,-,-,-,-,0
22982,11,Хакасия,-,-,0,-,0,0
23205,11,Томская,-,-,-,-,-,0
23343,11,Амурская,-,-,-,-,-,0
23391,11,Тюменская,-,-,-,-,-,0
23410,11,Алтайский,-,-,-,-,-,0
23438,11,Челябинская,-,-,-,-,-,0
23909,11,Томская,-,-,-,-,-,0
23915,11,Курганская,-,-,-,-,-,0
23980,11,Новосибирская,-,-,-,-,-,0
24122,11,Красноярский,-,-,-,-,-,0
24190,11,Забайкальский,-,-,-,-,-,0
24603,11,Томская,-,-,-,-,-,0
24974,11,Челябинская,-,-,-,-,-,0
25501,11,Приморский,-,-,-,-,-,0
25509,11,Сахалинская,-,-,-,-,-,0
25611,11,Республика Казахстан,-,-,-,-,-,0
25853,11,Республика Казахстан,-,-,-,-,-,0
26105,11,Новосибирская,-,-,-,-,-,0
26774,11,Республика Узбекистан,-,-,-,-,-,0
27253,11,Новосибирская,-,-,-,-,-,0
27907,11,Свердловская,-,-,-,-,-,0
28211,11,Курганская,-,-,-,-,-,0
28731,11,Томская,-,-,-,-,-,0
28857,11,Челябинская,-,-,-,-,-,0
29003,11,Томская,-,-,-,-,-,0
29074,11,Челябинская,-,-,-,-,-,0
29272,11,Саха /Якутия/,-,-,-,-,-,0
29359,11,Алтайский,-,-,-,-,-,0
29568,11,Республика Узбекистан,-,-,-,-,-,0
29575,11,Бурятия,-,-,-,-,-,0
29655,11,Томская,-,-,-,-,-,0
29872,11,Томская,-,-,-,-,-,0
30033,11,Республика Казахстан,0,-,0,0,-,0
30132,11,Приморский,-,-,-,-,-,0
30215,11,Челябинская,-,-,-,-,-,0
30234,11,Курганская,-,-,-,-,-,0
30373,11,Новосибирская,-,-,-,-,-,0
30457,11,Республика Казахстан,-,-,-,-,-,0
30505,11,Свердловская,-,-,-,-,-,0
30560,11,Тыва,-,-,-,-,-,0
30683,11,Республика Казахстан,-,-,-,-,-,0
30691,11,Республика Казахстан,-,-,-,-,-,0
30774,11,Республика Казахстан,-,-,-,-,-,0
30809,11,Республика Казахстан,-,-,-,-,-,0
30836,11,Республика Казахстан,-,-,-,-,-,0
30840,11,Республика Казахстан,-,-,-,-,-,0
30872,11,Челябинская,-,-,-,-,-,0
30879,11,Республика Казахстан,0,0,0,0,-,0
30954,11,Приморский,-,-,-,-,-,0
30967,11,Свердловская,-,-,-,-,-,0
30980,11,Забайкальский,-,-,-,-,-,0
31011,11,Тюменская,-,-,-,-,-,0
31037,11,Приморский,-,-,-,-,-,0
31038,11,Республика Казахстан,-,-,-,-,-,0
31064,11,Новосибирская,-,-,-,-,-,0
31189,11,Республика Узбекистан,-,-,-,-,-,0
31194,11,Республика Узбекистан,-,-,-,-,-,0
31199,11,Республика Узбекистан,0,0,0,0,0,0
31200,11,Республика Узбекистан,-,-,-,-,-,0
31233,11,Республика Казахстан,-,-,-,-,-,0
31255,11,Свердловская,-,-,-,-,-,0
31311,11,Челябинская,-,-,-,-,-,0
31342,11,Тюменская,-,-,-,-,-,0
31386,11,Республика Узбекистан,-,-,-,-,-,0
31459,11,Алтайский,-,-,-,-,-,0
31488,11,Новосибирская,-,-,-,-,-,0
31490,11,Новосибирская,-,-,-,-,-,0
31565,11,Новосибирская,-,-,-,-,-,0
31574,11,Иркутская,-,-,-,-,-,0
31593,11,Алтайский,-,-,-,-,-,0
31636,11,Ханты-Мансийский Автономный округ - Югра,-,-,-,-,-,0
31657,11,Приморский,-,-,-,-,-,0
31670,11,Челябинская,-,-,-,-,-,0
31672,11,Новосибирская,-,-,-,-,-,0
31709,11,Республика Узбекистан,-,0,-,0,-,0
31726,11,Томская,-,-,-,-,-,0
31731,11,Новосибирская,-,-,-,-,-,0
31753,11,Челябинская,-,-,-,-,-,0
31817,11,Саха /Якутия/,-,-,-,-,-,0
31912,11,Амурская,-,-,-,-,-,0
31973,11,Республика Таджикистан,-,-,-,-,-,0
31993,11,Иркутская,-,-,-,-,-,0
32011,11,Красноярский,-,-,-,-,-,0
32062,11,Республика Таджикистан,-,-,-,-,-,0
32137,11,Омская,-,-,-,-,-,0
32141,11,Омская,-,-,-,-,-,0
32209,11,Республика Узбекистан,-,-,-,-,-,0
32249,11,Кемеровская область - Кузбасс,-,-,-,-,-,0
32340,11,Республика Узбекистан,-,-,-,-,-,0
32480,11,Республика Таджикистан,-,-,-,-,-,0
32495,11,Свердловская,-,-,-,-,-,0
32614,11,Новосибирская,-,-,-,-,-,0
32615,11,Новосибирская,-,-,-,-,-,0
32734,11,Алтайский,-,-,-,-,-,0
